Input.image,Linearly-vs-Painterly,Planar-vs-Recessional,closed-form-vs-open-form,multiplicity-vs-unity,absolute-clarity-vs-relative-clarity
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/717_mankind-beset-by-devils-reverse-of-noah-panel-1504.jpg!Blog.jpg,0.85,0.6,0.25,0.6,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/718_stories-of-christ-s-passion-1447.jpg!Blog.jpg,0.25,0.1,0.35,0.4,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/71_st-bernardine-of-siena-with-the-angels-1506.jpg!Blog.jpg,0.65,0.1,0.15,0.7,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/723_the-ancestors-of-christ-zerubbabel-1509.jpg!Blog.jpg,0.75,0.45,0.05,0.3,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/727_annunciation-1474.jpg!Blog.jpg,0.85,0.15,0.4,0.1,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/728_portrait-of-senator-marco-grimani-1583.jpg,0.7,0.4,0.35,0.5,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/728_the-meeting-of-the-king-and-marie-de-medici-at-lyons-9th-november-1600-1625.jpg!Blog.jpg,0.7,0.8,0.9,0.95,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/7303_the-green-parrot-1886.jpg!Blog.jpg,0.7,0.5,0.6,0.7,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/730_crusifixion-1475.jpg!Blog.jpg,0.6,0.25,0.15,0.3,0.45
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/730_portrait-of-vincenzo-morosini-1580.jpg!Blog.jpg,0.9,0.1,0.25,0.6,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/732_the-honorable-lucy-elizabeth-byng-1799.jpg!Blog.jpg,0.45,0.2,0.5,0.65,0.2
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/733_st-anthony-st-giles-1499.jpg!Blog.jpg,0.95,0.6,0.8,1.0,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/733_the-honourable-elizabeth-ingram-1789.jpg!Blog.jpg,0.55,0.4,0.4,0.4,0.05
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/734_the-prophet-ezekiel-1510.jpg!Blog.jpg,0.2,0.15,0.2,0.35,0.4
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/734_the-raising-of-the-cross-1621.jpg!Blog.jpg,0.9,0.6,0.95,0.55,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/735_ecce-homo-1474.jpg!Blog.jpg,0.65,0.3,0.1,0.25,0.05
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/739_jean-joseph-cassanea-de-mondonville-1747.jpg!Blog.jpg,0.5,0.4,0.3,0.3,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/73_flight-into-egypt-1452.jpg!Blog.jpg,0.45,0.45,0.45,0.2,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/73_mater-dolorosa-1550.jpg!Blog.jpg,0.5,0.3,0.45,0.35,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/747_untitled-1946.jpg!Blog.jpg,0.7,0.6,0.6,0.6,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/750_portrait-of-a-man-1470.jpg!Blog.jpg,0.55,0.3,0.35,0.4,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/753_the-triumph-of-juliers-1st-september-1610-1625.jpg!Blog.jpg,0.7,0.55,0.75,0.8,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/75_institution-of-the-eucharist-1446.jpg!Blog.jpg,0.6,0.3,0.4,0.6,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/761_the-garden-of-earthly-delights-1515.jpg!Blog.jpg,0.85,0.65,0.75,0.95,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/764_triumphal-entry-of-henry-iv-into-paris-1630.jpg!Blog.jpg,0.8,0.65,0.7,1.0,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/773_the-baptism-of-christ-1581.jpg!Blog.jpg,0.85,0.65,1.0,1.0,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/775_portrait-of-jean-le-rond-d-alembert-1753.jpg!Blog.jpg,0.85,0.3,0.25,0.3,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/778_pot-of-shells-1971.jpg!Blog.jpg,0.4,0.3,0.75,0.1,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/782_the-deposition-1559.jpg!Blog.jpg,0.6,0.55,0.85,0.9,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/7856_luxembourg-gardens-at-twilight-1879.jpg!Blog.jpg,0.85,0.35,0.85,0.75,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/785_the-eternal-father-appears-to-moses-1578.jpg!Blog.jpg,0.65,0.45,0.4,0.5,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/786_madonna-with-child-1455.jpg!Blog.jpg,0.45,0.1,0.2,0.6,0.2
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/790_study-of-flints-1811.jpg!Blog.jpg,0.95,0.4,0.8,0.55,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/791_the-madonna-of-the-trees-1487.jpg!Blog.jpg,0.35,0.05,0.25,0.2,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/793_the-last-supper-1581.jpg!Blog.jpg,0.65,0.55,0.65,0.95,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/793_vom-strande-page-7-1913.jpg!Blog.jpg,0.5,0.25,0.3,0.55,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/8054_corfu-lights-and-shadows-1909.jpg!Blog.jpg,0.8,0.45,0.85,0.6,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/8072_sir-philip-sasson-phillip-albert-gustave-david-sasson-1923.jpg!Blog.jpg,0.95,0.4,0.5,0.3,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/808_the-hill-1855.jpg!Blog.jpg,0.75,0.3,0.9,0.95,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/809_presentation-at-the-temple-1464.jpg!Blog.jpg,0.6,0.15,0.5,0.25,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/80_cold-claudia-1969.jpg,0.65,0.5,0.55,0.3,0.2
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/813_the-sacrifice-of-isaac-1578.jpg!Blog.jpg,0.75,0.6,0.2,0.9,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/814_altar-of-st-lucia-footplate-st-lucia-in-prayer-and-the-valediction-of-st-lucia-1532.jpg!Blog.jpg,0.8,0.35,0.6,0.65,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/816_the-temptation-of-christ-1581.jpg!Blog.jpg,0.85,0.6,0.95,0.9,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/819_the-san-giobbe-altarpiece-detail-of-music-making-angels-1480.jpg!Blog.jpg,0.4,0.15,0.7,0.05,0.45
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/81_gelmeroda-1936.jpg!Blog.jpg,0.4,0.45,0.9,0.7,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/8204_siesta-1905.jpg!Blog.jpg,0.95,0.55,0.45,0.8,0.35
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/820_the-vision-of-ezekiel-1578.jpg!Blog.jpg,0.8,0.95,0.55,0.85,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/8224_the-connoisseur-1887.jpg!Blog.jpg,0.45,0.35,0.4,0.15,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/824_the-vagabond-the-prodigal-son-1516.jpg!Blog.jpg,0.5,0.2,0.25,0.4,0.35
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/825_triumph-of-venice-1584.jpg!Blog.jpg,0.65,0.55,0.25,0.85,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/827_natasha-on-a-chair-portrait-of-n-p-konchalovskaya-in-childhood-1910.jpg!Blog.jpg,0.95,0.35,0.5,0.35,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/828_adoration-of-the-shepherds-1456.jpg!Blog.jpg,0.6,0.5,0.6,0.4,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/829_deposition-of-christ-1512.jpg!Blog.jpg,0.75,0.8,0.1,0.9,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/82_l-enseigne-de-gersaint-1720.jpg!Blog.jpg,0.65,0.25,0.35,0.75,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/830_altarpiece-of-san-zeno-in-verona-left-panel-of-st-peter-and-st-paul-st-john-the-evangelist-st-1459.jpg!Blog.jpg,0.8,0.25,0.25,0.5,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/835_husband-and-wife-1523.jpg!Blog.jpg,0.5,0.25,0.7,0.55,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/846_pieta-1459.jpg!Blog.jpg,0.55,0.4,0.3,0.75,0.45
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/849_gauguin-ting-1976.jpg!Blog.jpg,0.75,0.5,0.8,0.35,0.5
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/8510_overgrown-pond-1887.jpg!Blog.jpg,0.85,0.45,0.95,0.85,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/8531_range-of-mountains-mont-blanc-1897.jpg!Blog.jpg,0.45,0.45,0.9,0.6,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/853_prayer-in-the-garden-1459.jpg!Blog.jpg,0.6,0.5,0.9,0.75,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/857_san-sebastian-1480.jpg!Blog.jpg,0.6,0.3,0.65,0.4,0.35
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/858_lady-holland-1766.jpg!Blog.jpg,0.45,0.25,0.35,0.1,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/859_dorothea-berck-1644.jpg!Blog.jpg,0.55,0.0,0.35,0.25,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/859_graveyard-under-snow-1826.jpg!Blog.jpg,0.55,0.25,0.55,0.35,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/859_set-decor-for-opera-carmen-by-georges-bizet-1944.jpg!Blog.jpg,0.7,0.3,0.65,0.55,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/85_madonna-and-child-1435.jpg!Blog.jpg,0.6,0.4,0.3,0.5,0.35
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/8603_ice-skating-rink-in-the-tiergarten-berlin-1909.jpg!Blog.jpg,0.85,0.55,1.0,0.85,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/864_adoration-of-the-shepherds-1583.jpg!Blog.jpg,0.75,0.65,0.4,0.85,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/867_st-james-the-great-on-his-way-to-execution-1448.jpg!Blog.jpg,0.2,0.35,0.65,0.8,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/868_annunciation-1558.jpg!Blog.jpg,0.3,0.45,0.25,0.55,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/874_assumption-1558.jpg!Blog.jpg,0.65,0.75,0.15,0.95,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/877_the-circumcision-of-christ-1464.jpg!Blog.jpg,0.65,0.0,0.1,0.2,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/878_bacchus-vertumnus-and-saturn-1561.jpg!Blog.jpg,0.65,0.5,0.55,0.25,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/878_the-court-of-the-gonzaga-1474.jpg!Blog.jpg,0.55,0.25,0.5,0.7,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/884_maria-pietersdochter-olycan-1638.jpg!Blog.jpg,0.55,0.3,0.2,0.4,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/887_beach-shadows-1947.jpg!Blog.jpg,0.4,0.35,0.7,0.5,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/88_benjamin-franklin-1782.jpg!Blog.jpg,0.5,0.25,0.3,0.2,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/891_torso-of-young-men-1936.jpg,0.65,0.25,0.45,0.35,0.05
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/893_conversion-of-st-pantaleon-1588.jpg!Blog.jpg,0.7,0.55,0.65,0.75,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/8944_peasant-woman-in-a-cart-1896.jpg!Blog.jpg,0.85,0.35,0.75,0.6,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/896_bridgettine-church-and-arsenal-1778.jpg,0.3,0.4,0.85,0.45,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/897_the-holy-family-with-st-catherine-of-alexandria-1533.jpg!Blog.jpg,0.5,0.4,0.35,0.5,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/897_two-studies-for-christ-at-the-column-1459.jpg!Blog.jpg,0.5,0.2,0.3,0.4,0.4
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/898_daniele-barbaro-1567.jpg!Blog.jpg,0.65,0.15,0.45,0.15,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/898_pieter-cornelisz-van-der-morsch-1616.jpg!Blog.jpg,0.9,0.5,0.45,0.4,0.05
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/8998_portrait-of-the-artist-engraver-v-v-mate-1899.jpg!Blog.jpg,0.75,0.35,0.5,0.6,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/900_virgin-and-child-1490.jpg!Blog.jpg,0.65,0.3,0.3,0.7,0.35
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/901_virgin-and-child-madonna-of-humility-1490.jpg!Blog.jpg,0.4,0.25,0.15,0.45,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/902_the-presentation-of-christ-in-the-temple-1556.jpg!Blog.jpg,0.8,0.1,0.6,0.6,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/902_the-story-of-kl-ra-z-ch-ii-1911.jpg!Blog.jpg,0.4,0.35,0.6,0.5,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/911_ascensione-1984.jpg,0.15,0.25,0.4,0.3,0.4
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9184_the-study-of-gustave-moreau-1895.jpg!Blog.jpg,0.95,0.5,0.45,0.5,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/918_breastfeeding-mother-of-paula-modersohn-becker-1902.jpg!Blog.jpg,0.7,0.35,0.35,0.7,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/920_adoration-of-the-shepherds-1480.jpg!Blog.jpg,0.7,0.25,0.75,0.4,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/920_ceiling-of-the-loggia-of-psyche-1518.jpg!Blog.jpg,0.7,0.35,0.4,0.9,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/921_st-ladislas-presents-wladislav-ii-and-his-sons-to-the-virgin-1512.jpg!Blog.jpg,0.65,0.5,0.75,0.75,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9268_three-horses-1919.jpg!Blog.jpg,0.75,0.55,0.9,0.75,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/928_rio-dei-mendicanti-and-the-scuola-di-san-marco-1738.jpg!Blog.jpg,0.5,0.45,0.65,0.85,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/929_allegory-of-christianity-1515.jpg!Blog.jpg,0.25,0.75,0.15,0.3,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/92_venus-punishing-profane-love-1595.jpg!Blog.jpg,0.25,0.4,0.35,0.5,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/930_christian-allegory-1515.jpg!Blog.jpg,0.35,0.2,0.25,0.6,0.55
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/930_galatea-detail-of-putto-and-dolphins-1506.jpg!Blog.jpg,0.5,0.5,0.7,0.3,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9319_o-afacere-bun-1899.jpg!Blog.jpg,0.8,0.4,0.4,0.9,0.4
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/932_self-portrait-in-studio-1976.jpg!Blog.jpg,0.4,0.5,0.7,0.65,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9344_beach-at-etaples-1887.jpg!Blog.jpg,0.75,0.35,0.45,0.55,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/939_justice-from-the-stanza-della-segnatura-1511.jpg!Blog.jpg,0.4,0.35,0.1,0.4,0.5
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/941_the-dominican-church-in-vienna-1758.jpg!Blog.jpg,0.3,0.45,0.85,1.0,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/942_lamentation-of-christ-1473.jpg!Blog.jpg,0.4,0.3,0.1,0.45,0.45
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/942_the-election-of-the-king-stanislaus-augustus-1764.jpg!Blog.jpg,0.85,0.55,0.85,1.0,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/943_lamentation-over-the-dead-christ-1485.jpg!Blog.jpg,0.3,0.25,0.1,0.65,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9448_nude-under-a-fir-1892.jpg!Blog.jpg,0.9,0.7,0.85,0.55,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9455_windows-of-the-house-of-xvii-century-1903.jpg!Blog.jpg,0.75,0.3,0.55,0.9,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/949_k4-quadrado-azul-1916.jpg!Blog.jpg,0.55,0.4,0.85,0.85,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/950_madonna-and-child-st-francis-of-assisi-1472.jpg!Blog.jpg,0.2,0.0,0.05,0.15,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9512_birches-in-the-snow-1936.jpg,0.85,0.3,0.5,0.95,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/969_portrait-of-daniele-barbaro-1570.jpg!Blog.jpg,0.8,0.35,0.25,0.55,0.2
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/96_shapes-in-black-1944.jpg!Blog.jpg,0.75,0.65,0.95,0.8,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/970_portrait-of-johann-jakob-1580.jpg!Blog.jpg,0.75,0.35,0.3,0.6,0.2
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/972_portrait-of-woman-with-a-child-and-a-dog-1548.jpg!Blog.jpg,0.7,0.55,0.55,0.3,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/973_head-of-a-woman-1909.jpg!Blog.jpg,0.55,0.5,0.65,0.5,0.45
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/975_saint-james-1473.jpg!Blog.jpg,0.45,0.3,0.2,0.45,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9761_the-tops-of-the-birches-1934.jpg,0.6,0.7,0.65,0.7,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/97_assumption-of-the-virgin-mary-1601.jpg!Blog.jpg,0.45,0.55,0.3,0.6,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9821_the-high-island-1880.jpg!Blog.jpg,0.75,0.15,0.6,0.9,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9834_apache-fire-signal-1891.jpg!Blog.jpg,0.8,0.5,0.7,0.5,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/983_psyche-presenting-venus-with-water-from-the-styx-1517.jpg!Blog.jpg,0.4,0.35,0.35,0.8,0.4
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9849_the-advance-1898.jpg!Blog.jpg,0.65,0.5,0.45,0.2,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/984_still-life-with-clarinet-1927.jpg!Blog.jpg,0.6,0.5,0.35,0.5,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/985_vessels-counsil-1844.jpg!Blog.jpg,0.55,0.5,0.5,0.6,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/986_saint-john-the-baptist-preaching-1505.jpg!Blog.jpg,0.3,0.4,0.65,0.25,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/987_orchard-with-blossoming-plum-trees-1888.jpg!Blog.jpg,0.6,0.6,0.55,0.95,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/98_venus-1980.jpg!Blog.jpg,0.45,0.5,0.95,0.2,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/990_saint-peter-1473.jpg!Blog.jpg,0.65,0.15,0.2,0.4,0.2
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/990_zwinger-waterway-1750.jpg!Blog.jpg,0.75,0.3,1.0,0.95,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9911_lebedyan-1926.jpg!Blog.jpg,0.75,0.35,0.7,0.5,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/991_an-italian-landscape-with-trees-1966.jpg!Blog.jpg,0.85,0.45,0.35,0.9,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9930_officers-near-the-carriage-1905.jpg!Blog.jpg,0.25,0.2,0.5,0.55,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9931_a-firtree-1890.jpg!Blog.jpg,0.95,0.45,0.8,0.9,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9955_mother-and-child-in-a-boat-1892.jpg!Blog.jpg,0.9,0.3,0.6,0.7,0.4
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/999_archibald-montgomerie-11th-earl-of-eglinton-1784.jpg!Blog.jpg,0.65,0.35,0.4,0.65,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/99_mystic-wheel-the-vision-of-ezekiel-1452.jpg!Blog.jpg,0.4,0.4,0.0,0.35,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9_madonna-and-child-1510.jpg!Blog.jpg,0.4,0.15,0.05,0.45,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/9_maria-magdalena-1510.jpg!Blog.jpg,0.3,0.3,0.5,0.05,0.15
